"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-08-27","2.9",,,"0.0","0.0","0.0","22.1","27.2","17.8",,"  320","  310",,"5.4","6.7","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-08-28","2.0",,,"0.0","0.0","0.0","19.8","24.4","15.6",,"  340","  320",,"4.5","6.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-08-29","2.8",,,"0.0","0.0","0.0","19.3","24.4","15.0",,"  150","  150",,"6.7","8.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-08-30","6.1",,,"0.0","0.0","0.0","24.2","30.0","19.4",,"  190","  210",,"11.2","14.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-08-31","3.2",,,"1.0","0.0","0.0","24.6","28.9","20.0",,"  210","  190",,"8.9","11.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-01","4.0",,,"13.2","0.0","0.0","24.1","30.0","20.6",,"  190","  180",,"13.0","17.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-02","3.3",,,"10.2","0.0","0.0","22.4","26.1","17.8",,"  180","  270",,"6.7","8.9","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-03","1.9",,,"0.0","0.0","0.0","21.6","27.2","16.1",,"  160","  160",,"6.3","8.1","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-04","4.1",,,"14.7","0.0","0.0","23.3","30.6","17.2",,"  320","  310",,"11.2","13.4","    1",,"    1",,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-05","4.8",,,"15.0","0.0","0.0","25.8","33.9","20.0",,"  250","  250",,"20.6","26.8","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-06","3.4",,,"1.3","0.0","0.0","20.9","23.3","15.0",,"  340","  310",,"6.3","7.6","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-07","1.0",,,"0.0","0.0","0.0","18.2","23.9","12.8",,"  160","  330",,"5.4","7.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-08","2.0",,,"0.0","0.0","0.0","19.1","24.4","13.3",,"  110","  130",,"5.4","7.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-09","1.7",,,"0.0","0.0","0.0","20.4","25.6","16.1",,"  210","  210",,"6.3","7.6","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-10","4.5",,,"35.3","0.0","0.0","21.3","23.9","19.4",,"  180","  190",,"11.6","16.5","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-11","4.9",,,"0.5","0.0","0.0","16.6","23.3","11.1",,"  280","  280",,"10.3","13.9","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-12","2.5",,,"0.5","0.0","0.0","13.3","16.1","10.6",,"  340","  350",,"5.8","7.2","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-13","3.4",,,"8.4","0.0","0.0","12.8","14.4","7.8",,"  290","  290",,"10.3","14.3","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-14","1.3",,,"0.0","0.0","0.0","11.6","17.8","6.1",,"  240","  220",,"5.8","7.6","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-15","2.1",,,"0.3","0.0","0.0","12.3","16.1","8.3",,"  210","  220",,"5.4","6.3","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-16","2.1",,,"0.0","0.0","0.0","14.1","19.4","9.4",,"  220","  250",,"4.5","6.7",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-17","1.4",,,"0.0","0.0","0.0","13.3","20.0","7.2",,"  250","  210",,"4.5","9.4","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-18","2.4",,,"0.0","0.0","0.0","14.8","20.6","8.9",,"   70","  350",,"5.8","7.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-19","1.6",,,"0.0","0.0","0.0","12.3","18.9","6.1",,"  160","  100",,"5.4","7.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-20","5.5",,,"11.2","0.0","0.0","16.9","27.2","10.6",,"  220","  220",,"17.4","23.7",,,"    1",,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-21","6.5",,,"4.6","0.0","0.0","17.9","20.6","10.0",,"  230","  220",,"11.2","14.3","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-22","3.6",,,"0.0","0.0","0.0","11.9","17.2","8.9",,"  260","  300",,"6.7","8.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-23","1.1",,,"0.0","0.0","0.0","13.7","21.7","6.7",,"  140","  220",,"4.0","6.7","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-24","1.6",,,"0.0","0.0","0.0","16.2","23.3","10.0",,"  110","  110",,"4.5","6.7","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-25","1.5",,,"0.0","0.0","0.0","17.6","23.9","12.2",,"  160","  250",,"5.4","8.9","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-26","1.2",,,"0.0","0.0","0.0","16.5","24.4","10.6",,"  110","  110",,"4.0","5.8","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-27","1.7",,,"0.0","0.0","0.0","18.1","25.0","12.2",,"   50","   40",,"4.5","6.7","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-28","1.0",,,"0.0","0.0","0.0","18.6","25.6","12.8",,"  170","   40",,"3.6","5.8","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-29","1.4",,,"0.0","0.0","0.0","19.2","26.1","12.8",,"  240","  240",,"4.5","5.8","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-09-30","3.4",,,"4.6","0.0","0.0","14.8","18.3","11.7",,"  310","  310",,"8.1","10.7","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-01","1.0",,,"0.0","0.0","0.0","14.4","19.4","11.1",,"  190","  180",,"4.0","5.4","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-02","1.8",,,"7.1","0.0","0.0","16.3","22.2","11.7",,"  140","  140",,"5.8","7.2","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-03","6.2",,,"4.3","0.0","0.0","18.7","20.6","10.6",,"  190","  140",,"13.4","16.5","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-04","7.1",,,"3.0","0.0","0.0","8.9","10.6","5.6",,"  220","  220",,"11.2","14.3","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-05","5.7",,,"0.0","0.0","0.0","7.9","12.8","5.6",,"  200","  200",,"11.2","13.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-06","3.9",,,"1.5","0.0","0.0","11.1","17.2","7.2",,"  210","  210",,"9.8","12.5","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-07","3.4",,,"0.8","0.0","0.0","9.9","15.6","5.0",,"  180","  180",,"6.3","7.6","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-08","5.5",,,"0.0","0.0","0.0","12.1","16.7","6.1",,"  250","  280",,"13.4","16.5",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-09","2.4",,,"0.0","0.0","0.0","10.0","16.1","4.4",,"  250","  270",,"7.2","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-10","2.0",,,"0.0","0.0","0.0","9.2","15.0","3.9",,"  330","  290",,"4.5","6.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-11","1.8",,,"0.0","0.0","0.0","8.9","15.0","3.3",,"  350","  350",,"6.3","8.1",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-12","2.3",,,"0.0","0.0","0.0","8.5","15.6","1.7",,"  120","  120",,"7.2","9.4","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-13","3.3",,,"11.7","0.0","0.0","15.2","21.1","11.7",,"  120","  130",,"6.7","10.3","    1",,"    1",,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-14","4.6",,,"13.5","0.0","0.0","19.3","20.6","15.0",,"  210","  210",,"11.6","14.8","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-15","2.1",,,"0.3","0.0","0.0","15.1","17.8","12.8",,"  150","  130",,"5.4","6.7","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-16","2.7",,,"0.8","0.0","0.0","14.7","18.3","12.2",,"  290","  280",,"6.7","8.9","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-17","6.0",,,"1.3","0.0","0.0","13.9","17.8","10.0",,"  220","  260",,"9.8","12.5","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-18","5.1",,,"1.3","0.0","0.0","9.2","10.0","5.6",,"  290","  290",,"10.7","14.3",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-19","3.1",,,"0.0","0.0","0.0","6.1","11.7","0.0",,"  210","  210",,"6.7","7.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-20","4.0",,,"1.8","0.0","0.0","10.3","14.4","7.8",,"  340","  340",,"6.7","8.1","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-21","5.1",,,"0.0","0.0","0.0","9.3","10.0","7.2",,"  340","  340",,"8.9","11.6","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-22","3.6",,,"0.0","0.0","0.0","9.1","14.4","3.9",,"  350","  250",,"7.2","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-23","1.3",,,"0.0","0.0","0.0","7.9","15.0","1.7",,"  250","  220",,"4.0","5.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-24","2.4",,,"0.0","0.0","0.0","8.8","16.1","2.8",,"  210","  210",,"6.3","7.6","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-25","5.6",,,"0.0","0.0","0.0","12.8","20.6","6.7",,"  270","  270",,"13.0","17.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-26","3.2",,,"0.0","0.0","0.0","11.6","16.7","5.6",,"  280","  250",,"7.6","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-27","2.6",,,"0.3","0.0","0.0","10.7","22.2","2.2",,"  220","  220",,"13.0","14.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-28","5.9",,,"7.9","0.0","0.0","17.7","18.9","8.3",,"  200","  210",,"11.2","15.7","    1",,"    1",,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-29","4.3",,,"0.0","0.0","0.0","8.8","11.1","6.1",,"  260","  260",,"7.2","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-30","2.5",,,"0.0","0.0","0.0","6.7","10.6","2.2",,"  270","  320",,"4.5","6.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-10-31","5.4",,,"4.6","0.0","0.0","6.6","7.8","2.2",,"  340","  330",,"9.4","16.5","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-01","6.4",,,"0.0","0.0","0.0","2.7","6.1","-2.1",,"  340","  360",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-02","3.1",,,"0.0","0.0","0.0","1.4","8.9","-3.8",,"  230","  220",,"5.8","7.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-03","4.7",,,"0.0","0.0","0.0","7.1","15.6","0.0",,"  210","  220",,"10.3","12.5",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-04","7.2",,,"1.0","0.0","0.0","11.4","13.9","6.7",,"  210","  200",,"13.0","17.0","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-05","4.3",,,"0.0","0.0","0.0","8.6","14.4","3.9",,"  210","  230",,"8.1","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-06","3.0",,,"2.0","0.0","0.0","7.9","10.0","3.9",,"  330","  210",,"10.7","17.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-07","3.8",,,"0.0","0.0","0.0","4.3","6.7","0.6",,"  310","  300",,"11.2","13.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-08","5.0",,,"0.8","0.0","0.0","4.4","7.2","2.8",,"  190","  270",,"8.9","11.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-09","4.1",,,"0.0","0.0","0.0","4.2","6.7","0.0",,"  200","  200",,"9.8","11.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-10","3.2",,,"0.0","0.0","0.0","7.7","13.3","3.9",,"  140","  140",,"8.1","10.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-11","6.6",,,"0.0","0.0","0.0","11.3","17.8","3.9",,"  210","  210",,"12.5","14.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-12","5.3",,,"0.0","0.0","0.0","2.7","3.9","-0.5",,"  280","  270",,"10.3","13.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-13","3.8",,,"1.0","13.0","0.0","-0.2","2.8","-4.3",,"  270","  270",,"7.2","8.9","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-14","3.9",,,"0.0","0.0","0.0","-2.4","2.2","-6.0",,"  280","  250",,"6.3","7.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-15","3.4",,,"0.0","0.0","0.0","-1.8","1.1","-5.5",,"  200","  190",,"7.6","9.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-16","3.6",,,"1.5","23.0","30.0","-1.1","1.7","-2.1",,"  190","  200",,"6.7","8.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-17","5.4",,,"0.3","5.0","30.0","-1.7","-0.5","-9.3",,"  230","  240",,"11.6","15.7","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-18","8.9",,,"0.0","0.0","30.0","-8.5","-5.5","-11.6",,"  220","  220",,"13.4","16.5",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-19","6.7",,,"2.3","53.0","30.0","-7.2","-1.0","-10.5",,"  220","  220",,"11.6","14.3","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-20","6.9",,,"0.0","0.0","50.0","-3.7","-2.1","-7.1",,"  230","  230",,"14.3","17.4","    1","    1",,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-21","3.5",,,"0.0","0.0","50.0","-6.6","-2.1","-10.5",,"  180","  180",,"6.7","8.1",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-22","4.9",,,"3.0","0.0","30.0","-1.3","9.4","-7.1",,"  200","  210",,"7.2","10.3","    1",,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-23","4.4",,,"19.3","0.0","0.0","8.6","11.7","6.7",,"  120","  130",,"10.3","13.4","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-24","11.6",,,"10.7","0.0","0.0","10.6","14.4","1.7",,"  210","  200",,"20.6","25.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-25","6.4",,,"0.0","0.0","0.0","0.7","1.7","-1.0",,"  220","  220",,"12.5","16.5",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-26","1.7",,,"0.0","0.0","0.0","-0.6","1.1","-1.6",,"  350","  340",,"4.0","5.4","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-27","4.1",,,"0.0","0.0","0.0","-0.6","2.2","-5.5",,"  240","  230",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-28","3.2",,,"0.3","8.0","0.0","-4.6","-1.0","-7.7",,"  190","  190",,"7.6","8.9","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-29","5.5",,,"0.0","0.0","0.0","1.7","10.6","-1.0",,"  200","  190",,"11.2","14.8",,,,"    1",,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-11-30","6.9",,,"0.3","0.0","0.0","12.3","16.7","5.6",,"  210","  220",,"10.7","13.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-01","4.7",,,"0.0","0.0","0.0","2.1","5.6","-6.6",,"  310","  280",,"7.6","10.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-02","3.7",,,"0.0","0.0","0.0","-2.9","0.6","-6.0",,"  200","  210",,"6.7","8.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-03","5.7",,,"0.0","0.0","0.0","0.7","4.4","-3.2",,"  230","  240",,"10.7","14.8","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-04","1.8",,,"0.0","0.0","0.0","-2.2","0.6","-3.8",,"  210",,,"3.6",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-05","1.3",,,"0.0","0.0","0.0","0.8","3.9","-1.0",,"  340","  340",,"3.1","4.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-06","4.7",,,"0.0","0.0","0.0","3.1","5.0","-2.7",,"  350","  360",,"9.4","11.2",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-07","2.9",,,"0.0","0.0","0.0","-1.4","1.7","-5.5",,"   90","   60",,"4.5","6.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-08","3.1",,,"3.0","0.0","0.0","1.7","5.6","-0.5",,"  180","  210",,"6.7","11.6","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-09","3.7",,,"0.5","0.0","0.0","3.2","5.0","1.1",,"  320","   70",,"8.1","15.7","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-10","5.2",,,"0.0","0.0","0.0","-0.5","1.1","-5.5",,"  320","  340",,"8.9","11.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-11","4.9",,,"0.0","0.0","0.0","-2.7","4.4","-6.6",,"  280","  270",,"8.1","10.7",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-12","3.5",,,"0.0","0.0","0.0","0.0","3.3","-2.7",,"  280","  280",,"7.6","10.7","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-13","4.9",,,"0.0","0.0","0.0","2.5","7.2","0.6",,"  260","  280",,"7.6","10.3","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-14","3.0",,,"0.0","0.0","0.0","8.1","11.7","6.7",,"  290","  290",,"8.9","10.7",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-15","2.9",,,"2.5","0.0","0.0","8.2","10.0","5.0",,"  120","  130",,"4.5","6.7","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-16","4.0",,,"8.4","0.0","0.0","6.5","8.3","3.9",,"  260","  250",,"10.3","12.5","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-17","7.0",,,"0.0","0.0","0.0","2.1","3.9","-2.7",,"  260","  260",,"10.7","15.7",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-18","3.5",,,"0.0","0.0","0.0","-0.9","0.6","-1.6",,"  270","  250",,"7.6","11.2","    1",,,,,"    1",,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-19","2.3",,,"0.0","0.0","0.0","-1.9","-1.0","-5.5",,"   10","   10",,"4.5","4.5",,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-20","0.5",,,"0.0","0.0","0.0","-2.9","-0.5","-6.0",,"   20","   70",,"2.2","6.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-21","1.6",,,"0.0","0.0","0.0","-0.9","2.2","-2.7",,"  150","  150",,"5.4","7.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-22","2.7",,,"0.0","0.0","0.0","-0.4","3.9","-3.2",,"   70","   80",,"5.4","7.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-23","2.3",,,"2.0","0.0","0.0","5.2","10.6","2.8",,"   70","   80",,"4.5","7.2","    1","    1",,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-24","3.6",,,"17.8","0.0","0.0","8.1","10.6","2.8",,"  230","  230",,"13.4","16.1","    1","    1",,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-25","6.2",,,"0.0","0.0","0.0","3.4","4.4","0.0",,"  300","  310",,"11.2","14.8","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-26","4.1",,,"0.0","0.0","0.0","2.7","8.3","-1.0",,"  220","  220",,"8.1","9.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-27","5.5",,,"1.5","0.0","0.0","5.9","8.9","3.3",,"  260","  250",,"10.7","13.0","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-28","3.4",,,"0.0","0.0","0.0","3.3","3.3","-3.2",,"  270","  100",,"8.9","13.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-29","2.0",,,"0.0","0.0","0.0","-2.2","0.6","-5.5",,"  300","  300",,"6.3","8.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-30","4.3",,,"0.0","0.0","0.0","-5.9","-3.2","-8.8",,"  270","  260",,"7.6","10.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-12-31","6.5",,,"0.0","3.0","0.0","-7.7","-4.3","-9.9",,"  220","  230",,"12.5","16.1","    1",,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2015-01-01","7.9",,,"0.0","0.0","0.0","-5.9","-0.5","-8.2",,"  220","  220",,"11.6","14.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2015-01-02","3.4",,,"0.0","0.0","0.0","-1.0","2.2","-3.2",,"  230","  230",,"7.6","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2015-01-03","2.0",,,"13.2","0.0","0.0","-0.7","1.7","-2.7",,"   80","   80",,"5.8","7.2","    1",,,,,"    1",,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2015-01-04","5.3",,,"3.0","20.0","0.0","1.4","2.2","-7.1",,"  240","  240",,"14.8","19.2","    1",,,,,,,,,,,,,,,,,,,
